nctId,type,statement
NCT04513704,Exclusion,"Use of tobacco and nicotine products, defined as any of the below: Smoking more than 5 cigarettes or the equivalent per day Not willing to refrain from smoking and use of nicotine substitute products during the in-house period."
NCT05694741,Exclusion,"Any laboratory values with the following deviations: Alanine aminotransferase > ULN Aspartate aminotransferase > ULN eGFR < 90 mL/minute/1.73
m2 (calculated using the Chronic Kidney Disease Epidemiology Collaboration formula) White blood cell count < LLN Hemoglobin < LLN"
NCT05694741,Exclusion,"Abnormal vital signs, after 10 minutes supine rest, defined as any of the following: Systolic BP < 90 mmHg or > 140 mmHg. Diastolic BP < 50 mmHg or > 90 mmHg. Heart rate < 45 or > 85 bpm."
NCT03310749,Inclusion,Subjects with a body weight of 55kg or more but less than 90kg and a Body Mass Index (BMI) of between 18.0 or more but less than 27.0 BMI (kg/m2) = Weight (kg) / {Height (m)}2
NCT01511900,Inclusion,"For Part I: Treated with any diet and exercise, with or without metformin (stable for ≥ 2 months). HbA1c ≥ 7.0% and ≤ 10.0% if on diet and exercise alone, or ≥6.5 % and ≤ 9.0% if on metformin."
NCT00708175,Exclusion,"Has any of the following disorders: Rheumatoid Arthritis Thyroid (uncontrolled on thyroid replacement therapy), parathyroid, pituitary, nutritional, inflammatory, gastrointestinal, autoimmune, or renal or other disease known to affect bone metabolism. A personal history of kidney stones."
NCT03444584,Exclusion,Poorly controlled hypertension as defined below: Systolic blood pressure (BP) > 160 mm Hg Diastolic BP or >= 100 mm Hg After 10 minutes of supine rest and confirmed by repeated measurement at screening (Visit 1 for all participants).
NCT05433584,Exclusion,"Have been treated with any injectable glucagon-like peptide-1 (GLP-1) receptor agonists and insulin prior to screening. Exception: use of insulin for gestational diabetes or short-term use (<14 days) for acute conditions such as acute illness, hospitalization, or elective surgery."
NCT05706506,Exclusion,Are at high risk for cardiovascular disease or have a history of myocardial infarction percutaneous coronary revascularization procedure carotid stenting or surgical revascularization nontraumatic amputation peripheral vascular procedure cerebrovascular accident or hospitalization for congestive heart failure
NCT04047537,Exclusion,"Excess alcohol consumption; with an alcoholic drink defined as 284 ml of beer, lager, stout , 100 ml of wine or 35.5 ml spirits Women: More than 11 standard drinks/week Men: More than 17 standard drinks/week"
NCT01933256,Inclusion,Diagnosis of type 2 diabetes mellitus prior to screening meeting the following criteria: Body mass index <45 kg/m2 HbA1c value of > 6.5 to <9.5% C-peptide ≥1.0 ng/mL On a stable dose of metformin for 12 weeks
NCT02581488,Exclusion,"Treatment of target ulcer with bioactive therapies within 1 month of screening: Platelet-derived growth factor (e.g., Regranex®) Living skin equivalent (e.g., Apligraf®) Dermal substitute (e.g., Dermagraft®, Integra®, Oasis®, etc.) Amniotic membrane products (e.g., EpiFix®, Grafix®, etc.)"
NCT01302028,Inclusion,Subject must have pre-dose estimated Glomerular filtration rate (GFR) values (Modification of diet in renal disease (MDRD) method) at screening of: >90 (normal renal function) 60-90 (mild renal impairment) 30-60 (moderate renal impairment) 15-30 (severe renal impairment)
NCT03560271,Exclusion,"Subjects who take any of the following medications: Psychoactive agents such as monoamine oxidase inhibitors and antidepressants (e.g., lithium, Prozac, Zoloft, Serzone, Paxil, Effexor). Any insulin sensitizers (thiazolidinediones - TZDs) such as Avandia, Actos or Duvie, etc."
NCT04982705,Exclusion,"Subject who has abnormal vital signs, confirmed by repeat measurement at screening: systolic blood pressure (SBP) outside 90 - 139 mmHg diastolic blood pressure (DBP) outside 50 - 89 mmHg pulse rate outside 50 - 90 bpm."
NCT02561078,Inclusion,"Concomitant antihyperglycemic agent (AHA) therapy may include metformin (MET), dipeptidyl peptidase-4 inhibitors and/or pioglitazone. Approximately 64 to 96 subjects using glucagon-like peptide-1 (GLP-1) receptor agonists or sodium-glucose cotransporter 2 (SGLT2) inhibitors will be enrolled in Study Group B."
NCT05642377,Exclusion,"One or more of the following laboratory test results at Screening: ANC < 1000 AST, ALT, GGT, total bilirubin > 1.5x upper limit normal Fasting glucose ≥ 126 mg/dL or HbA1c ≥ 6.5% despite two retests eGFR < 60 (CKD-EPI)."
NCT00993499,Inclusion,Patients whose tumors: are EGFR mutation-positive or are EGFR mutation-negative or unknown provided they had disease progression after achieving either response or stable disease for at least 6 months from a previous treatment with erlotinib (Tarceva®) or gefitinib (Iressa®)
NCT02358473,Inclusion,Adequate organ function defined as below: Total bilirubin ≤ upper limit of normal (ULN); Hemoglobin (Hgb) ≥ 9.0 g/dL; Serum creatinine (sCr) ≤ 1.5 x ULN; Absolute neutrophil count (ANC) ≥ 1500 cells/mm3; Platelets ≥ 100 × 109/L;
NCT03463525,Exclusion,"In addition, the following is considered a criterion for exclusion from the exploratory genetic research: Previous allogenic bone marrow transplant Non-leukocyte depleted whole blood transfusion within 120 days of the date of the genetic sample collection"
NCT03909971,Inclusion,"Adequate pancreatic function: Serum total amylase 1.5 x upper limit of normal (ULN);* Serum lipase 1.5 x ULN.
*if total amylase >1.5 x ULN, but pancreatic amylase is within the ULN, then subject may be enrolled."
NCT02414139,Inclusion,Subjects with histologically or cytologically confirmed diagnosis of NSCLC that is: EGFR wt status (for exon 19 deletions and exon 21 L858R substitution mutations) and ALK rearrangement-negative and MET-mutation and/or amplification status (as defined in the protocol).
NCT01901653,Inclusion,Evidence of progressive disease during or following 1 or 2 prior chemotherapy regimens At least 1 prior regimen must have contained a platinum salt 'Adjuvant therapy' will constitute a prior treatment regimen No more than 2 prior regimens are allowed
NCT03261947,Exclusion,"History of uncontrolled brain metastasis unless: Previously treated with surgery, whole-brain radiation, or stereotactic radiosurgery, and Stable disease (SD) for >=30 days, without steroid use (or stable steroid dose established for >=14 days before the first dose of TAK-931)."
NCT02789345,Exclusion,"Are receiving chronic therapy with any of the following medications within 7 days prior to enrollment: nonsteroidal anti-inflammatory agents (NSAIDs; such as indomethacin, ibuprofen, naproxen, or similar agents). other anti-platelet agents (such as clopidogrel, ticlopidine, dipyridamole, or anagrelide)."
NCT05690841,Inclusion,Tafenoquine (TQ) eligibility Eligible to receive CQ Age ≥16 years old Adult ≥18 years old that provides informed consent A child ≥16 years and <18 years old that provides informed assent and has informed consent from their parents
NCT05690841,Exclusion,Chloroquine eligibility History of retinal or visual field changes Known hypersensitivity or adverse reaction to CQ Currently taking CQ or have taken CQ in the past four weeks Ineligible for TQ or PQ (see criteria below) Hemoglobin <9 g/dL
NCT03542149,Inclusion,"Vital signs after 5 minutes resting in supine position: 90 mmHg ≤ systolic blood pressure (SBP) ≤ 140 mmHg, 40 mmHg ≤ diastolic blood pressure (DBP) ≤ 90 mmHg, 40 bpm ≤ heart rate (HR) ≤ 100 bpm."
NCT05252845,Exclusion,"Finding on safety laboratory values as defined below: AST > 2 x upper normal limit ALT > 2 x upper normal limit Anaemia (Hb < 10 g/dL), Platelets < 150,000 Total bilirubin > 2 x upper normal limit"
NCT03917654,Exclusion,Receipt of: -Live vaccine within the past 4 weeks or a killed vaccine within the past 2 weeks to enrollment. Immunoglobulins and/or blood products within the past 6 months. Investigational malaria vaccine in the last 2 years.
NCT05135273,Exclusion,Receipt of: Live vaccine within 4 weeks prior to enrollment or a killed vaccine within 2 weeks prior to enrollment. Immunoglobulins and/or blood products within the past 6 months. Investigational malaria vaccine in the last 2 years.
NCT05203744,Inclusion,Vital signs at screening and throughout the study (measured after five minutes in the supine position) within the following ranges: Systolic blood pressure (SBP) - 90-140 mmHg. Diastolic blood pressure (DBP) - 40-90 mmHg. Heart rate (HR) 40-100 bpm.
NCT05203744,Exclusion,"Resting vital signs (measured after 5 minutes) at screening outside of the following ranges: Body temperature (i.e.
tympanic body temperature >38.0°C). 40 ≤ PR ≥ 100 bpm. 90 ≤ SBP ≥ 140 mmHg. 50 ≤ DBP ≥ 90 mmHg."
NCT06162078,Inclusion,"For subgroup 1 Nulligravidae aged ≥ 15 years Residing within the study area and planning to stay for the study duration Signed or thumb-printed informed consent obtained from participant/participant legally acceptable representatives.
An assent will be obtained from minors."
NCT06162078,Exclusion,"For subgroup 1 only Women of non-childbearing potential.
Non-childbearing potential is defined as current bilateral tubal ligation or occlusion, hysterectomy, bilateral ovariectomy or post-menopause. Women reporting established use of oral, injected or implanted hormonal contraceptives; intrauterine device or intrauterine system"
NCT03168854,Inclusion,"Agrees not to travel away from the greater Seattle area in the 14 days after a study immunization*, and from the day of CHMI until the end of malaria treatment visits. Subjects in Study Arms 1 and 2."
NCT00379821,Exclusion,"Signs of severe malaria: One or more of the following: hemoglobin less than or equal to 5 g/dL prostration respiratory distress bleeding recent seizures, coma or obtundation (Blantyre coma score < 5) inability to drink persistent vomiting"
NCT06235086,Exclusion,"Received any of the following medications: Prior discontinuation of DPP-4 inhibitors or GLP-1 receptor agonists for efficacy, tolerability, and safety reasons; Systemic glucocorticoid and growth hormone,or other drugs affecting glucose metabolism have been used within 8 weeks before screening;"
NCT02827630,Inclusion,Both hypertension and diabetes are suboptimally controlled at Screening: SBP is ≥ 140 mm Hg (and his/her BP goal is < 140/90 mm Hg). A1C is ≥ 7% and ≤ 11% at Screening (A1C is above goal by ≥ 0.5%).
NCT01511900,Inclusion,"For Part I: Treated with any diet and exercise, with or without metformin (stable for ≥ 2 months). HbA1c ≥ 7.0% and ≤ 10.0% if on diet and exercise alone, or ≥6.5 % and ≤ 9.0% if on metformin."
NCT01427699,Exclusion,"Use of the following medications: Daily use of steroids or aspirin ≥ 700 mg per week Immunosuppressive treatment Thiazolidinediones Concomitant treatment with any other therapeutic antibody, or treatment with any biologic agent that blocks the IL-1 or TNFα signaling pathway"
NCT05642377,Exclusion,"One or more of the following laboratory test results at Screening: ANC < 1000 AST, ALT, GGT, total bilirubin > 1.5x upper limit normal Fasting glucose ≥ 126 mg/dL or HbA1c ≥ 6.5% despite two retests eGFR < 60 (CKD-EPI)."
NCT04350463,Exclusion,"Subject has known chronic active hepatitis B or C virus (HBV, HCV) infection. Subject who is seropositive due to HBV vaccination is eligible. Subject who has no active viral infection and is under adequate prophylaxis against HBV reactivation is eligible."
NCT02358473,Inclusion,Adequate organ function defined as below: Total bilirubin ≤ upper limit of normal (ULN); Hemoglobin (Hgb) ≥ 9.0 g/dL; Serum creatinine (sCr) ≤ 1.5 x ULN; Absolute neutrophil count (ANC) ≥ 1500 cells/mm3; Platelets ≥ 100 × 109/L;
NCT03909971,Inclusion,"Adequate pancreatic function: Serum total amylase 1.5 x upper limit of normal (ULN);* Serum lipase 1.5 x ULN.
*if total amylase >1.5 x ULN, but pancreatic amylase is within the ULN, then subject may be enrolled."
NCT01901653,Inclusion,Evidence of progressive disease during or following 1 or 2 prior chemotherapy regimens At least 1 prior regimen must have contained a platinum salt 'Adjuvant therapy' will constitute a prior treatment regimen No more than 2 prior regimens are allowed
NCT05203744,Exclusion,"Resting vital signs (measured after 5 minutes) at screening outside of the following ranges: Body temperature (i.e.
tympanic body temperature >38.0°C). 40 ≤ PR ≥ 100 bpm. 90 ≤ SBP ≥ 140 mmHg. 50 ≤ DBP ≥ 90 mmHg."
NCT00325650,Exclusion,Related to laboratory findings: positive test for hepatitis B surface antigen and/or hepatitis C antibody; Positive urine pregnancy test in females of childbearing potential ; Thyroid-stimulating hormone (TSH) and free T4 outside central laboratory normal range.
NCT00325650,Exclusion,"Related to previous or concomitant medications: Within 3 months prior to screening visit and/or during the screening period: anti-obesity drugs (e.g., sibutramine, orlistat, herbal preparations, etc), systemic long-acting corticosteroids; prolonged use (more than 10 days) of systemic corticosteroids;"
NCT03310749,Inclusion,Subjects with a body weight of 55kg or more but less than 90kg and a Body Mass Index (BMI) of between 18.0 or more but less than 27.0 BMI (kg/m2) = Weight (kg) / {Height (m)}2
NCT00708175,Exclusion,"Has any of the following disorders: Rheumatoid Arthritis Thyroid (uncontrolled on thyroid replacement therapy), parathyroid, pituitary, nutritional, inflammatory, gastrointestinal, autoimmune, or renal or other disease known to affect bone metabolism. A personal history of kidney stones."
NCT02106364,Exclusion,"Lipid-lowering medications: Are using niacin preparations as a lipid-lowering medication or bile acid sequestrants within 90 days prior to screening; or, Are using lipid-lowering medication at a dose that has not been stable for ≥90 days prior to screening."
NCT03444584,Exclusion,Poorly controlled hypertension as defined below: Systolic blood pressure (BP) > 160 mm Hg Diastolic BP or >= 100 mm Hg After 10 minutes of supine rest and confirmed by repeated measurement at screening (Visit 1 for all participants).
NCT01302028,Inclusion,Subject must have pre-dose estimated Glomerular filtration rate (GFR) values (Modification of diet in renal disease (MDRD) method) at screening of: >90 (normal renal function) 60-90 (mild renal impairment) 30-60 (moderate renal impairment) 15-30 (severe renal impairment)
NCT01098461,Exclusion,"Has significant renal disease as manifested by one or more of the following: Creatinine clearance at screening <60 mL/min (calculated by Cockcroft-Gault formula) at Screening Known loss of a kidney either by surgical ablation, injury or disease level"
NCT02906709,Exclusion,Has a history of being administered any of the following AHAs including fixed dose combination (FDC) containing the following ingredients: Thiazolidinediones within 12 weeks Glucagon-like peptide 1 (GLP-1) receptor agonists within 12 weeks Omarigliptin at any time
NCT03463525,Exclusion,"In addition, the following is considered a criterion for exclusion from the exploratory genetic research: Previous allogenic bone marrow transplant Non-leukocyte depleted whole blood transfusion within 120 days of the date of the genetic sample collection"
NCT03261947,Exclusion,"History of uncontrolled brain metastasis unless: Previously treated with surgery, whole-brain radiation, or stereotactic radiosurgery, and Stable disease (SD) for >=30 days, without steroid use (or stable steroid dose established for >=14 days before the first dose of TAK-931)."
NCT02789345,Exclusion,"Are receiving chronic therapy with any of the following medications within 7 days prior to enrollment: nonsteroidal anti-inflammatory agents (NSAIDs; such as indomethacin, ibuprofen, naproxen, or similar agents). other anti-platelet agents (such as clopidogrel, ticlopidine, dipyridamole, or anagrelide)."
NCT05690841,Inclusion,Tafenoquine (TQ) eligibility Eligible to receive CQ Age ≥16 years old Adult ≥18 years old that provides informed consent A child ≥16 years and <18 years old that provides informed assent and has informed consent from their parents
NCT05690841,Exclusion,Chloroquine eligibility History of retinal or visual field changes Known hypersensitivity or adverse reaction to CQ Currently taking CQ or have taken CQ in the past four weeks Ineligible for TQ or PQ (see criteria below) Hemoglobin <9 g/dL
NCT03542149,Inclusion,"Vital signs after 5 minutes resting in supine position: 90 mmHg ≤ systolic blood pressure (SBP) ≤ 140 mmHg, 40 mmHg ≤ diastolic blood pressure (DBP) ≤ 90 mmHg, 40 bpm ≤ heart rate (HR) ≤ 100 bpm."
NCT02083068,Exclusion,"Step 1 Negative IFAT (< 1:20) for P. vivax on screening tests Other criteria used in the case of naive volunteers, except a history of having lived in an endemic area for the past 6 months."
NCT02773979,Exclusion,"Plans to enroll in another clinical trial* that could interfere with safety assessment of the investigational product at any time during the study period. Includes trials that have a study intervention such as a drug, biologic, or device."
NCT03917654,Inclusion,Females of childbearing potential must be willing to use reliable contraception from 21 days prior to Study Day 0 and until 1 month after the last vaccination. A reliable method of birth control includes one of the following:
NCT03917654,Exclusion,Receipt of: -Live vaccine within the past 4 weeks or a killed vaccine within the past 2 weeks to enrollment. Immunoglobulins and/or blood products within the past 6 months. Investigational malaria vaccine in the last 2 years.
NCT05135273,Exclusion,Receipt of: Live vaccine within 4 weeks prior to enrollment or a killed vaccine within 2 weeks prior to enrollment. Immunoglobulins and/or blood products within the past 6 months. Investigational malaria vaccine in the last 2 years.
NCT05203744,Inclusion,Vital signs at screening and throughout the study (measured after five minutes in the supine position) within the following ranges: Systolic blood pressure (SBP) - 90-140 mmHg. Diastolic blood pressure (DBP) - 40-90 mmHg. Heart rate (HR) 40-100 bpm.
NCT03168854,Inclusion,"Agrees not to travel away from the greater Seattle area in the 14 days after a study immunization*, and from the day of CHMI until the end of malaria treatment visits. Subjects in Study Arms 1 and 2."
NCT00325650,Exclusion,Related to laboratory findings: positive test for hepatitis B surface antigen and/or hepatitis C antibody; Positive urine pregnancy test in females of childbearing potential ; Thyroid-stimulating hormone (TSH) and free T4 outside central laboratory normal range.
NCT00325650,Exclusion,"Related to previous or concomitant medications: Within 3 months prior to screening visit and/or during the screening period: anti-obesity drugs (e.g., sibutramine, orlistat, herbal preparations, etc), systemic long-acting corticosteroids; prolonged use (more than 10 days) of systemic corticosteroids;"
NCT05694741,Exclusion,"Any laboratory values with the following deviations: Alanine aminotransferase > ULN Aspartate aminotransferase > ULN eGFR < 90 mL/minute/1.73
m2 (calculated using the Chronic Kidney Disease Epidemiology Collaboration formula) White blood cell count < LLN Hemoglobin < LLN"
NCT05694741,Exclusion,"Abnormal vital signs, after 10 minutes supine rest, defined as any of the following: Systolic BP < 90 mmHg or > 140 mmHg. Diastolic BP < 50 mmHg or > 90 mmHg. Heart rate < 45 or > 85 bpm."
NCT03310749,Inclusion,Subjects with a body weight of 55kg or more but less than 90kg and a Body Mass Index (BMI) of between 18.0 or more but less than 27.0 BMI (kg/m2) = Weight (kg) / {Height (m)}2
NCT01511900,Inclusion,"For Part I: Treated with any diet and exercise, with or without metformin (stable for ≥ 2 months). HbA1c ≥ 7.0% and ≤ 10.0% if on diet and exercise alone, or ≥6.5 % and ≤ 9.0% if on metformin."
NCT02106364,Exclusion,"Lipid-lowering medications: Are using niacin preparations as a lipid-lowering medication or bile acid sequestrants within 90 days prior to screening; or, Are using lipid-lowering medication at a dose that has not been stable for ≥90 days prior to screening."
NCT03444584,Exclusion,Poorly controlled hypertension as defined below: Systolic blood pressure (BP) > 160 mm Hg Diastolic BP or >= 100 mm Hg After 10 minutes of supine rest and confirmed by repeated measurement at screening (Visit 1 for all participants).
NCT00551538,Inclusion,"As determined by the investigator, are capable and willing to: comply with their prescribed diet and medication regimen, perform self blood glucose monitoring, use the patient diary as required for this protocol, participate in two 24 hour inpatient assessments"
NCT02581488,Exclusion,"Treatment of target ulcer with bioactive therapies within 1 month of screening: Platelet-derived growth factor (e.g., Regranex®) Living skin equivalent (e.g., Apligraf®) Dermal substitute (e.g., Dermagraft®, Integra®, Oasis®, etc.) Amniotic membrane products (e.g., EpiFix®, Grafix®, etc.)"
NCT00153088,Exclusion,"Cardiovascular diseases: Patients with unstable angina, myocardial infarction, CABG, PTCA within 6 months before CHF with NYHA III-IV TIA within 6 months Stroke within 6 months AV block (grade II-III) or AF Serious arrhythmia Known or suspected secondary HT"
NCT04982705,Exclusion,"Subject who has abnormal vital signs, confirmed by repeat measurement at screening: systolic blood pressure (SBP) outside 90 - 139 mmHg diastolic blood pressure (DBP) outside 50 - 89 mmHg pulse rate outside 50 - 90 bpm."
NCT02561078,Inclusion,"Concomitant antihyperglycemic agent (AHA) therapy may include metformin (MET), dipeptidyl peptidase-4 inhibitors and/or pioglitazone. Approximately 64 to 96 subjects using glucagon-like peptide-1 (GLP-1) receptor agonists or sodium-glucose cotransporter 2 (SGLT2) inhibitors will be enrolled in Study Group B."
NCT01846416,Exclusion,"Known central nervous system disease, including treated brain metastases in the following participants: who will not receive prior chemotherapy for advanced disease who progress during or following a prior-platinum based chemotherapy regimen for advanced disease (referred as 2L+ participants)"
NCT03909971,Inclusion,"Adequate pancreatic function: Serum total amylase 1.5 x upper limit of normal (ULN);* Serum lipase 1.5 x ULN.
*if total amylase >1.5 x ULN, but pancreatic amylase is within the ULN, then subject may be enrolled."
NCT02414139,Inclusion,Subjects with histologically or cytologically confirmed diagnosis of NSCLC that is: EGFR wt status (for exon 19 deletions and exon 21 L858R substitution mutations) and ALK rearrangement-negative and MET-mutation and/or amplification status (as defined in the protocol).
NCT03542149,Inclusion,"Vital signs after 5 minutes resting in supine position: 90 mmHg ≤ systolic blood pressure (SBP) ≤ 140 mmHg, 40 mmHg ≤ diastolic blood pressure (DBP) ≤ 90 mmHg, 40 bpm ≤ heart rate (HR) ≤ 100 bpm."
NCT02083068,Exclusion,"Step 1 Negative IFAT (< 1:20) for P. vivax on screening tests Other criteria used in the case of naive volunteers, except a history of having lived in an endemic area for the past 6 months."
NCT00935623,Exclusion,"Administration of chronic (defined as more than 14 days) immunosuppressants or other immune-modifying drugs within six months of challenge; For corticosteroids, this is defined as prednisone, or equivalent, 0.5 mg/kg/day; Inhaled and topical steroids are allowed;"
NCT02773979,Exclusion,"Plans to enroll in another clinical trial* that could interfere with safety assessment of the investigational product at any time during the study period. Includes trials that have a study intervention such as a drug, biologic, or device."
NCT03917654,Inclusion,Females of childbearing potential must be willing to use reliable contraception from 21 days prior to Study Day 0 and until 1 month after the last vaccination. A reliable method of birth control includes one of the following:
NCT03917654,Exclusion,Receipt of: -Live vaccine within the past 4 weeks or a killed vaccine within the past 2 weeks to enrollment. Immunoglobulins and/or blood products within the past 6 months. Investigational malaria vaccine in the last 2 years.
NCT05135273,Exclusion,Receipt of: Live vaccine within 4 weeks prior to enrollment or a killed vaccine within 2 weeks prior to enrollment. Immunoglobulins and/or blood products within the past 6 months. Investigational malaria vaccine in the last 2 years.
NCT05203744,Inclusion,Vital signs at screening and throughout the study (measured after five minutes in the supine position) within the following ranges: Systolic blood pressure (SBP) - 90-140 mmHg. Diastolic blood pressure (DBP) - 40-90 mmHg. Heart rate (HR) 40-100 bpm.
NCT05203744,Exclusion,"Resting vital signs (measured after 5 minutes) at screening outside of the following ranges: Body temperature (i.e.
tympanic body temperature >38.0°C). 40 ≤ PR ≥ 100 bpm. 90 ≤ SBP ≥ 140 mmHg. 50 ≤ DBP ≥ 90 mmHg."
NCT03168854,Inclusion,"Agrees not to travel away from the greater Seattle area in the 14 days after a study immunization*, and from the day of CHMI until the end of malaria treatment visits. Subjects in Study Arms 1 and 2."
NCT04768673,Exclusion,"Subject with one of the following laboratory test results AST, ALT > UNLx1.5 eGRF < 60 ml/min/1.73
m2 (MDRD formula) immuno-serology test results in positive Systolic blood pressure > 150mmHg or <90mmHg, Diastolic blood pressure >100mmHg or <50mmHg"
NCT00168857,Inclusion,"Hypertension at screening, as defined by either: Mean systolic blood pressure (SBP) >130 mmHg and/or mean diastolic blood pressure (DBP) >80 mmHg in untreated patients Patients currently receiving antihypertensive medication (i.e.
medications specifically prescribed to treat hypertension)"
NCT05644730,Exclusion,For female subjects of potential childbearing age (age 18 to 55) they will be excluded if: Pregnant. Refuse to agree to a pregnancy test at the time of enrollment. Have a positive urine pregnancy test at the time of enrollment.
NCT01029886,Inclusion,Have been treated with lifestyle modification (diet and exercise) and with one of the following single oral antidiabetic agents (OADs) or combinations of OADs administered at maximum tolerated dose: metformin SU metformin plus an SU metformin plus pioglitazone
NCT06235086,Exclusion,"Received any of the following medications: Prior discontinuation of DPP-4 inhibitors or GLP-1 receptor agonists for efficacy, tolerability, and safety reasons; Systemic glucocorticoid and growth hormone,or other drugs affecting glucose metabolism have been used within 8 weeks before screening;"
NCT02130401,Inclusion,"Is currently either using lifestyle modification or taking one or two of the following oral antihyperglycemic agents and has been on stable doses for 90 days prior to screening: metformin DPP-4 inhibitors (sitagliptin, saxagliptin, alogliptin, linaglyptin) Pioglitazone"
NCT01728740,Inclusion,Results of the 75 g oral glucose tolerance test (OGTT) during screening show: Blood glucose before OGTT <110 mg/dL. Blood glucose 1 hour after glucose loading <180 mg/dL Blood glucose 2 hours after glucose loading <140 mg/dL
NCT05437848,Exclusion,Significant hepatic disease (except for NASH or NAFLD without portal hypertension or cirrhosis) and/or subjects with any of the following results at screening: AST ≥ 3 × ULN ALT ≥ 3 × ULN TBL ≥ 2 × ULN
NCT00477581,Inclusion,List of medications that are not allowed or the patient has been on stable treatment for at least 2 months: Hormone replacement therapy (female subjects) Oral contraceptives (female subjects) Antihypertensive agents Lipid-lowering agents Thyroid replacement therapy
NCT05579314,Inclusion,"Body Mass Index For Part A: ≥18.5 kg/m2 and ≤35.0 kg/m2, inclusive, at screening For Part B and Part B-EXT: ≥30.0 kg/m2 and ≤40.0 kg/m2, inclusive, at screening For Part C: ≥25.0 kg/m2 and ≤40.0 kg/m2, inclusive, at screening"
NCT04226846,Exclusion,Subject has any of the following: a skin condition that precludes wearing of the device; a known allergy that precludes wearing of the device; tattoos or other skin alterations that may interfere with device placement and/or operation;
NCT01798706,Exclusion,Laboratory findings at the time of screening: Amylase and/or lipase: >3 times the upper limit of the normal (ULN) laboratory range Alanine aminotransferase (ALT) or aspartate aminotransferase (AST) >3 times ULN Calcitonin >20 pg/mL (5.9 pmol/L).
NCT00885118,Exclusion,"Patients under treatment with any concomitant medication except for the following drugs at the time of informed consent.: Statins. Antihypertensives (diuretics not allowed) alpha-Blockers for benign prostate hypertrophy Occasional use of acetylsalicylic acid, ibuprofen, or paracetamol"
NCT05694741,Exclusion,"Any laboratory values with the following deviations: Alanine aminotransferase > ULN Aspartate aminotransferase > ULN eGFR < 90 mL/minute/1.73
m2 (calculated using the Chronic Kidney Disease Epidemiology Collaboration formula) White blood cell count < LLN Hemoglobin < LLN"
NCT05694741,Exclusion,"Abnormal vital signs, after 10 minutes supine rest, defined as any of the following: Systolic BP < 90 mmHg or > 140 mmHg. Diastolic BP < 50 mmHg or > 90 mmHg. Heart rate < 45 or > 85 bpm."
NCT03310749,Inclusion,Subjects with a body weight of 55kg or more but less than 90kg and a Body Mass Index (BMI) of between 18.0 or more but less than 27.0 BMI (kg/m2) = Weight (kg) / {Height (m)}2
NCT02302716,Inclusion,"As determined by the investigator, are capable and willing to do the following: perform self monitored blood glucose (SMBG) complete participant diaries as instructed are receptive to diabetes education comply with required study treatment and study visits"
NCT03338855,Exclusion,"Any contra-indication to magnetic resonance imaging scanning.
These contra-indications include patients with following devices: Central nervous system aneurysm clip Implanted neural stimulator Implanted cardiac pacemaker of defibrillator Cochlear implant Metal containing corpora aliena in the eye or brain."
NCT01511900,Inclusion,"For Part I: Treated with any diet and exercise, with or without metformin (stable for ≥ 2 months). HbA1c ≥ 7.0% and ≤ 10.0% if on diet and exercise alone, or ≥6.5 % and ≤ 9.0% if on metformin."
NCT03444584,Exclusion,Poorly controlled hypertension as defined below: Systolic blood pressure (BP) > 160 mm Hg Diastolic BP or >= 100 mm Hg After 10 minutes of supine rest and confirmed by repeated measurement at screening (Visit 1 for all participants).
NCT00551538,Inclusion,"As determined by the investigator, are capable and willing to: comply with their prescribed diet and medication regimen, perform self blood glucose monitoring, use the patient diary as required for this protocol, participate in two 24 hour inpatient assessments"
NCT00625859,Exclusion,"Endocrine system Untreated or unstable thyroid disease.
Subjects taking thyroid medications must be on a stable dosing regimen for at least 4 weeks prior to the first dose of study drug until completion of the Follow-up visit."
NCT01933256,Inclusion,Diagnosis of type 2 diabetes mellitus prior to screening meeting the following criteria: Body mass index <45 kg/m2 HbA1c value of > 6.5 to <9.5% C-peptide ≥1.0 ng/mL On a stable dose of metformin for 12 weeks
NCT02581488,Exclusion,"Treatment of target ulcer with bioactive therapies within 1 month of screening: Platelet-derived growth factor (e.g., Regranex®) Living skin equivalent (e.g., Apligraf®) Dermal substitute (e.g., Dermagraft®, Integra®, Oasis®, etc.) Amniotic membrane products (e.g., EpiFix®, Grafix®, etc.)"
NCT00153088,Exclusion,"Cardiovascular diseases: Patients with unstable angina, myocardial infarction, CABG, PTCA within 6 months before CHF with NYHA III-IV TIA within 6 months Stroke within 6 months AV block (grade II-III) or AF Serious arrhythmia Known or suspected secondary HT"
NCT06606093,Inclusion,"Patients whose test results from the investigational site&#39;s laboratory at the Screening Visit (Visit 1) meet all of the following criteria: HbA1c: 7.0% ≤ HbA1c ≤ 10.0% eGFR: 30 ≤ eGFR &lt; 60 ml/min/1.73
m² (using the CKD-EPI formula)"
NCT04982705,Exclusion,"Subject who has abnormal vital signs, confirmed by repeat measurement at screening: systolic blood pressure (SBP) outside 90 - 139 mmHg diastolic blood pressure (DBP) outside 50 - 89 mmHg pulse rate outside 50 - 90 bpm."
NCT02561078,Inclusion,"Concomitant antihyperglycemic agent (AHA) therapy may include metformin (MET), dipeptidyl peptidase-4 inhibitors and/or pioglitazone. Approximately 64 to 96 subjects using glucagon-like peptide-1 (GLP-1) receptor agonists or sodium-glucose cotransporter 2 (SGLT2) inhibitors will be enrolled in Study Group B."
